RecipeId,IngredientId,Quantity,IngredientName,tokens,IngredientClean,IngredientProcessed
447,3325,30 g,hành tây,['hành tây'],hành tây,hành_tây
447,3326,4 tép,tỏi,['tỏi'],tỏi,tỏi
447,3327,1-3 muỗng cà phê,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
447,3328,30 ml (2 muỗng canh),nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
448,3329,200 g,mì ý,"['mì', 'ý']",mì ý,mì_ý
448,3330,100 g,thịt xông khói,"['thịt', 'xông', 'khói']",thịt xông khói,thịt_xông_khói
448,3331,100 g,nấm mỡ,"['nấm', 'mỡ']",nấm mỡ,nấm_mỡ
448,3332,30 g,rau húng quế,"['rau', 'húng', 'quế']",rau húng quế,rau_húng_quế
448,3333,20 g,hạt điều,"['hạt', 'điều']",hạt điều,hạt_điều
448,3334,20 ml,kem nấu ăn,"['kem', 'nấu ăn']",kem nấu ăn,kem_nấu_ăn
448,3335,30 g,phô mai kem,"['phô', 'mai', 'kem']",phô mai kem,phô_mai_kem
448,3336,1 muỗng canh,phô mai,"['phô', 'mai']",phô mai,phô_mai
448,3337,2 tép,tỏi,['tỏi'],tỏi,tỏi
448,3338,3 muỗng canh,dầu oliu,"['dầu', 'oliu']",dầu oliu,dầu_oliu
448,3339,3-5 ml,nước ấm,"['nước', 'ấm']",nước ấm,nước_ấm
448,3340,1/4 muỗng cà phê,muối,['muối'],muối,muối
448,3341,1/2 muỗng cà phê,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
448,3342,1/4 muỗng cà phê,mì chính,"['mì', 'chính']",mì chính,mì_chính
448,3343,1/4 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
448,3344,1 nhúm nhỏ,lá oregano,"['lá', 'oregano']",lá oregano,lá_oregano
449,3345,500 g,ức gà,"['ức', 'gà']",ức gà,ức_gà
449,3346,1 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
449,3347,1 củ,hành tây,['hành tây'],hành tây,hành_tây
449,3348,1 thìa,muối,['muối'],muối,muối
449,3349,1/2 thìa,tiêu,['tiêu'],tiêu,tiêu
449,3350,1/2 thìa,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
449,3351,1 gói rưỡi,bột chiên xù,"['bột', 'chiên', 'xù']",bột chiên xù,bột_chiên_xù
449,3352,7 thìa,bột mì,"['bột', 'mì']",bột mì,bột_mì
449,3353,1 quả,trứng,['trứng'],trứng,trứng
449,3354,80 ml,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
449,3355,,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
450,3356,1 bộ,lòng gà,"['lòng', 'gà']",lòng gà,lòng_gà
450,3357,20 g,tép khô,"['tép', 'khô']",tép khô,tép_khô
450,3358,1/2 cái,bắp cải,"['bắp', 'cải']",bắp cải,bắp_cải
450,3359,,hành lá,"['hành', 'lá']",hành lá,hành_lá
450,3360,,gia vị,['gia vị'],gia vị,gia_vị
451,3361,300 gam,da heo,"['da', 'heo']",da heo,da_heo
451,3362,500 gam,cải chua,['cải chua'],cải chua,cải_chua
451,3363,1 tbsp,hành tím,"['hành', 'tím']",hành tím,hành_tím
451,3364,1,củ tỏi,['tỏi'],tỏi,tỏi
451,3365,4 tbsp,đường,['đường'],đường,đường
451,3366,4 tbsp,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
451,3367,1 tbsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
451,3368,1/2 tsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
451,3369,1 tbsp,sa tế,['sa tế'],sa tế,sa_tế
451,3370,1/2 tbsp,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
451,3371,1 tsp,tiêu,['tiêu'],tiêu,tiêu
451,3372,3 tbsp,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
452,3373,200 gr,thịt gà,"['thịt', 'gà']",thịt gà,thịt_gà
452,3374,1 nắm,bồn bồn,"['bồn', 'bồn']",bồn bồn,bồn_bồn
452,3375,100 gr,rau tiến vua,"['rau', 'tiến', 'vua']",rau tiến vua,rau_tiến_vua
452,3376,50 gr,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
452,3377,50 gr,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
452,3378,10 cọng,rau răm,"['rau', 'răm']",rau răm,rau_răm
452,3379,5 cọng,húng quế,"['húng', 'quế']",húng quế,húng_quế
452,3380,1 muỗng canh,hành phi,"['hành', 'phi']",hành phi,hành_phi
452,3381,3 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
453,3382,200 g,lạp xưởng,['lạp xưởng'],lạp xưởng,lạp_xưởng
453,3383,2 bát cơm,nguội,['nguội'],nguội,nguội
453,3384,100 g,đậu que,"['đậu', 'que']",đậu que,đậu_que
453,3385,2 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
453,3386,1 tbsp,nước tương,"['nước', 'tương']",nước tương,nước_tương
453,3387,1 tsp,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
453,3388,1/2 tsp,tiêu,['tiêu'],tiêu,tiêu
453,3389,1 quả,trứng vịt,"['trứng', 'vịt']",trứng vịt,trứng_vịt
454,3390,2 cây,cải rổ,['cải rổ'],cải rổ,cải_rổ
454,3391,1-2 quả,trứng,['trứng'],trứng,trứng
454,3392,1 muỗng canh,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
454,3393,1/2 muỗng cafe,muối,['muối'],muối,muối
455,3394,3 tấm,phở,['phở'],phở,phở
455,3395,100-150 gram,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
455,3396,1 quả,cà chua,"['cà', 'chua']",cà chua,cà_chua
455,3397,4_5 quả,sấu,['sấu'],sấu,sấu
455,3398,Vài,hành lá,"['hành', 'lá']",hành lá,hành_lá
455,3399,Vài,rau mùi,"['rau', 'mùi']",rau mùi,rau_mùi
455,3400,2 thìa,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
455,3401,1 thìa,bột nêm,"['bột', 'nêm']",bột nêm,bột_nêm
455,3402,1 củ,hành khô,"['hành', 'khô']",hành khô,hành_khô
456,3403,200 g,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
456,3404,300 g,cải chua,['cải chua'],cải chua,cải_chua
456,3405,1 trái,ớt,['ớt'],ớt,ớt
456,3406,2 tép,tỏi,['tỏi'],tỏi,tỏi
456,3407,2 củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
456,3408,2 muỗng,mỡ,['mỡ'],mỡ,mỡ
456,3409,1 muỗng,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
456,3410,1 muỗng,mắm,['mắm'],mắm,mắm
456,3411,1 ít,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
456,3412,1 ít,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
456,3413,1 ít,rau răm,"['rau', 'răm']",rau răm,rau_răm
457,3414,500 g,chân gà,"['chân', 'gà']",chân gà,chân_gà
457,3415,2 thìa canh,bột mì,"['bột', 'mì']",bột mì,bột_mì
457,3416,1 quả,chanh,['chanh'],chanh,chanh
457,3417,2 thìa cà phê,muối,['muối'],muối,muối
457,3418,2 thìa canh,rượu,['rượu'],rượu,rượu
457,3419,2 thìa canh,dấm,['dấm'],dấm,dấm
457,3420,1 củ,hành tây,['hành tây'],hành tây,hành_tây
457,3421,20 g,gừng,['gừng'],gừng,gừng
457,3422,1 thìa cà phê,tiêu,['tiêu'],tiêu,tiêu
457,3423,1 ít,hành lá,"['hành', 'lá']",hành lá,hành_lá
457,3424,1 quả,ớt,['ớt'],ớt,ớt
457,3425,1 chén nhỏ,muối,['muối'],muối,muối
458,3426,2 miếng,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
458,3427,3 cái,lòng đỏ trứng muối,"['lòng', 'đỏ', 'trứng', 'muối']",lòng đỏ trứng muối,lòng_đỏ_trứng_muối
458,3428,10 g,bơ,['bơ'],bơ,bơ
458,3429,1 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
458,3430,30 ml,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
458,3431,1/4 muỗng cà phê,muối,['muối'],muối,muối
458,3432,1/2 muỗng cà phê,đường,['đường'],đường,đường
459,3433,1 cây,bông cải xanh,"['bông', 'cải xanh']",bông cải xanh,bông_cải_xanh
459,3434,10-15 cây,nấm lộc nhung,"['nấm', 'lộc', 'nhung']",nấm lộc nhung,nấm_lộc_nhung
459,3435,1 củ,tỏi,['tỏi'],tỏi,tỏi
459,3436,1 thìa,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
459,3437,1 ít,muối,['muối'],muối,muối
459,3438,1-2 thìa,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
460,3439,1 con,cá khế,"['cá', 'khế']",cá khế,cá_khế
460,3440,2 g,muối,['muối'],muối,muối
460,3441,1/2 quả,ớt chuông đỏ,"['ớt', 'chuông', 'đỏ']",ớt chuông đỏ,ớt_chuông_đỏ
460,3442,1/2 quả,ớt chuông vàng,"['ớt', 'chuông', 'vàng']",ớt chuông vàng,ớt_chuông_vàng
460,3443,1/4 củ,hành tây,['hành tây'],hành tây,hành_tây
460,3444,30 ml,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
460,3445,30 ml,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
460,3446,20 ml,dấm,['dấm'],dấm,dấm
460,3447,20 g,đường,['đường'],đường,đường
460,3448,1 chút,muối,['muối'],muối,muối
460,3449,1 tbsp,tỏi,['tỏi'],tỏi,tỏi
460,3450,1 tbsp,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
461,3451,8 cái,cánh gà,"['cánh', 'gà']",cánh gà,cánh_gà
461,3452,2 muỗng canh,bột khoai tây,"['bột', 'khoai tây']",bột khoai tây,bột_khoai_tây
461,3453,1/2 muỗng cà phê,muối,['muối'],muối,muối
461,3454,1/3 muỗng cà phê,tiêu,['tiêu'],tiêu,tiêu
461,3455,300 ml,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
462,3456,150 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
462,3457,2 trái,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
462,3458,1 mc,tỏi,['tỏi'],tỏi,tỏi
462,3459,,gia vị,['gia vị'],gia vị,gia_vị
463,3460,500 g,nạm bò,"['nạm', 'bò']",nạm bò,nạm_bò
463,3461,1 trái,táo,['táo'],táo,táo
463,3462,1 củ,hành tây,['hành tây'],hành tây,hành_tây
463,3463,2 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
463,3464,1 củ,tỏi,['tỏi'],tỏi,tỏi
463,3465,1 miếng,gừng,['gừng'],gừng,gừng
463,3466,1 miếng,quế,['quế'],quế,quế
463,3467,2 cái,hoa hồi,"['hoa', 'hồi']",hoa hồi,hoa_hồi
463,3468,2000 ml,nước,['nước'],nước,nước
463,3469,,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
463,3470,,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
463,3471,,tiêu,['tiêu'],tiêu,tiêu
463,3472,,hành tím,"['hành', 'tím']",hành tím,hành_tím
463,3473,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
463,3474,,tương ớt,['tương ớt'],tương ớt,tương_ớt
463,3475,4 phần,mì tôm,"['mì', 'tôm']",mì tôm,mì_tôm
463,3476,1 bó,cải thìa,['cải thìa'],cải thìa,cải_thìa
463,3477,100 g,cải chua,['cải chua'],cải chua,cải_chua
464,3478,5 g,rong biển,"['rong', 'biển']",rong biển,rong_biển
464,3479,120 g,giò sống,"['giò', 'sống']",giò sống,giò_sống
464,3480,1 miếng,đậu hũ,"['đậu', 'hũ']",đậu hũ,đậu_hũ
464,3481,1 thìa,miso,['miso'],miso,miso
464,3482,1/2 thìa,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
464,3483,1l,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
465,3484,1 kg,cá hú,"['cá', 'hú']",cá hú,cá_hú
465,3485,50 g,nấm hương,"['nấm', 'hương']",nấm hương,nấm_hương
465,3486,200 g,tương,['tương'],tương,tương
465,3487,1 củ,tỏi,['tỏi'],tỏi,tỏi
465,3488,Vài lát,ớt,['ớt'],ớt,ớt
465,3489,Vài củ,hành tím,"['hành', 'tím']",hành tím,hành_tím
466,3490,800 gam,thịt gà,"['thịt', 'gà']",thịt gà,thịt_gà
466,3491,1 tbsp,hành tím,"['hành', 'tím']",hành tím,hành_tím
466,3492,1/2 tbsp,tỏi,['tỏi'],tỏi,tỏi
466,3493,1/2 tbsp,ớt,['ớt'],ớt,ớt
466,3494,1/2 tbsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
466,3495,1 tbsp,đường,['đường'],đường,đường
466,3496,1/3 tbsp,muối,['muối'],muối,muối
466,3497,1/2 tbsp,ngũ vị hương,"['ngũ', 'vị', 'hương']",ngũ vị hương,ngũ_vị_hương
466,3498,1/3 tbsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
466,3499,1/2 tbsp,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
466,3500,4 tbsp,dầu màu điều,"['dầu', 'màu', 'điều']",dầu màu điều,dầu_màu_điều
466,3501,5 tbsp,nước tương,"['nước', 'tương']",nước tương,nước_tương
466,3502,1.5 cup,nước dừa,"['nước', 'dừa']",nước dừa,nước_dừa
467,3503,300 g,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
467,3504,1 trái,cà chua,"['cà', 'chua']",cà chua,cà_chua
467,3505,2 trái,dưa leo,"['dưa', 'leo']",dưa leo,dưa_leo
467,3506,1 củ,tỏi,['tỏi'],tỏi,tỏi
467,3507,1 muỗng,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
467,3508,1 muỗng,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
467,3509,1 muỗng,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
467,3510,1 ít,tiêu,['tiêu'],tiêu,tiêu
468,3511,1 miếng,chả cá,"['chả', 'cá']",chả cá,chả_cá
468,3512,2 mc,mắm ngon,"['mắm', 'ngon']",mắm ngon,mắm_ngon
468,3513,2 mc,đường,['đường'],đường,đường
468,3514,,hành tím,"['hành', 'tím']",hành tím,hành_tím
468,3515,,tiêu,['tiêu'],tiêu,tiêu
468,3516,,ớt,['ớt'],ớt,ớt
469,3517,500 gr,cá hồi,"['cá', 'hồi']",cá hồi,cá_hồi
469,3518,2 tbsp,sốt teriyaki,"['sốt', 'teriyaki']",sốt teriyaki,sốt_teriyaki
469,3519,1 tsp,bơ,['bơ'],bơ,bơ
469,3520,3 tép,tỏi,['tỏi'],tỏi,tỏi
470,3521,2 lát,cá bớp,"['cá', 'bớp']",cá bớp,cá_bớp
470,3522,3 nhánh,sả,['sả'],sả,sả
470,3523,1 mcf,muối,['muối'],muối,muối
470,3524,1/2 mcf,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
470,3525,1/2 mc,ớt bột,"['ớt', 'bột']",ớt bột,ớt_bột
470,3526,1 trái,ớt,['ớt'],ớt,ớt
471,3527,200 g,thịt gà,"['thịt', 'gà']",thịt gà,thịt_gà
471,3528,1 con,cua,['cua'],cua,cua
471,3529,,nấm mỡ,"['nấm', 'mỡ']",nấm mỡ,nấm_mỡ
471,3530,,nấm bào ngư,"['nấm', 'bào', 'ngư']",nấm bào ngư,nấm_bào_ngư
471,3531,,nấm đùi gà,"['nấm', 'đùi', 'gà']",nấm đùi gà,nấm_đùi_gà
471,3532,,nấm kim châm,"['nấm', 'kim', 'châm']",nấm kim châm,nấm_kim_châm
471,3533,,nấm đông cô,"['nấm', 'đông', 'cô']",nấm đông cô,nấm_đông_cô
471,3534,,nấm rơm,"['nấm', 'rơm']",nấm rơm,nấm_rơm
471,3535,50 g,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
471,3536,50 g,bắp ngọt,"['bắp', 'ngọt']",bắp ngọt,bắp_ngọt
471,3537,,bột năng,"['bột', 'năng']",bột năng,bột_năng
471,3538,,muối,['muối'],muối,muối
471,3539,,tiêu,['tiêu'],tiêu,tiêu
471,3540,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
472,3541,1 cái,đuôi heo,"['đuôi', 'heo']",đuôi heo,đuôi_heo
472,3542,1 trái,bí xanh,"['bí', 'xanh']",bí xanh,bí_xanh
472,3543,,hành lá,"['hành', 'lá']",hành lá,hành_lá
472,3544,,gia vị,['gia vị'],gia vị,gia_vị
473,3545,2 cái,đùi gà,"['đùi', 'gà']",đùi gà,đùi_gà
473,3546,1 tbsp,mirin,['mirin'],mirin,mirin
473,3547,3 tbsp,nước tương,"['nước', 'tương']",nước tương,nước_tương
473,3548,2 tbsp,rượu vodka,"['rượu', 'vodka']",rượu vodka,rượu_vodka
473,3549,3 cái,trứng,['trứng'],trứng,trứng
473,3550,80 g,bột mì,"['bột', 'mì']",bột mì,bột_mì
473,3551,60 g,bột khoai tây,"['bột', 'khoai tây']",bột khoai tây,bột_khoai_tây
473,3552,60 g,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
473,3553,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
473,3554,,bột tỏi,"['bột', 'tỏi']",bột tỏi,bột_tỏi
473,3555,,tiêu,['tiêu'],tiêu,tiêu
473,3556,,muối,['muối'],muối,muối
474,3557,600 g,thịt ba chỉ,"['thịt', 'ba', 'chỉ']",thịt ba chỉ,thịt_ba_chỉ
474,3558,50 g,gừng,['gừng'],gừng,gừng
474,3559,100 g,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
474,3560,20 g,tàu xì,"['tàu', 'xì']",tàu xì,tàu_xì
474,3561,1 chén,nước tương,"['nước', 'tương']",nước tương,nước_tương
474,3562,2 muỗng cafe,xì dầu,"['xì', 'dầu']",xì dầu,xì_dầu
474,3563,1 muỗng canh,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
474,3564,2 chén,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
474,3565,1/2 chén,rượu,['rượu'],rượu,rượu
474,3566,50 g,đường phèn,"['đường', 'phèn']",đường phèn,đường_phèn
475,3567,1 kg,bánh canh,"['bánh', 'canh']",bánh canh,bánh_canh
475,3568,400 gr,sườn non,['sườn'],sườn,sườn
475,3569,1 vỉ,trứng cút,"['trứng', 'cút']",trứng cút,trứng_cút
475,3570,1 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
475,3571,1 củ,cải,['cải'],cải,cải
475,3572,1 củ,hành tây,['hành tây'],hành tây,hành_tây
475,3573,,tỏi,['tỏi'],tỏi,tỏi
475,3574,,ớt,['ớt'],ớt,ớt
475,3575,,tiêu,['tiêu'],tiêu,tiêu
475,3576,,hành tím,"['hành', 'tím']",hành tím,hành_tím
475,3577,,hành lá,"['hành', 'lá']",hành lá,hành_lá
475,3578,,ngò rí,"['ngò', 'rí']",ngò rí,ngò_rí
476,3579,200 g,nấm đùi gà,"['nấm', 'đùi', 'gà']",nấm đùi gà,nấm_đùi_gà
476,3580,200 g,tàu hũ ky,"['tàu', 'hũ', 'ky']",tàu hũ ky,tàu_hũ_ky
476,3581,1 mc,bột năng,"['bột', 'năng']",bột năng,bột_năng
476,3582,1 mc,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
476,3583,2 mc,tương,['tương'],tương,tương
476,3584,1 mc,tương ớt,['tương ớt'],tương ớt,tương_ớt
476,3585,2 mc,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
476,3586,1/2 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
477,3587,150 gam,thịt heo,"['thịt', 'heo']",thịt heo,thịt_heo
477,3588,3 cái,lòng đỏ trứng muối,"['lòng', 'đỏ', 'trứng', 'muối']",lòng đỏ trứng muối,lòng_đỏ_trứng_muối
477,3589,2 cái,trứng vịt,"['trứng', 'vịt']",trứng vịt,trứng_vịt
477,3590,1 hộp,cá mòi,"['cá', 'mòi']",cá mòi,cá_mòi
477,3591,1/2 tbsp,nước mắm,"['nước', 'mắm']",nước mắm,nước_mắm
477,3592,1 tsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
477,3593,1 tsp,đường,['đường'],đường,đường
477,3594,1/2 tsp,tiêu,['tiêu'],tiêu,tiêu
477,3595,1/4 tsp,bột ngọt,"['bột', 'ngọt']",bột ngọt,bột_ngọt
477,3596,1 tbsp,dầu mè,"['dầu', 'mè']",dầu mè,dầu_mè
477,3597,1 tbsp,dầu màu điều,"['dầu', 'màu', 'điều']",dầu màu điều,dầu_màu_điều
477,3598,1 trái,ớt,['ớt'],ớt,ớt
477,3599,1 nhánh,hành lá,"['hành', 'lá']",hành lá,hành_lá
477,3600,1 tbsp,hành tím,"['hành', 'tím']",hành tím,hành_tím
478,3601,1 vắt,mì udon,"['mì', 'udon']",mì udon,mì_udon
478,3602,1 quả,trứng,['trứng'],trứng,trứng
478,3603,1 khúc,lợn rừng cm,"['lợn', 'rừng', 'cm']",lợn rừng cm,lợn_rừng_cm
478,3604,350-400 ml,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
478,3605,1 mc,mirin,['mirin'],mirin,mirin
478,3606,1 mcf,bột cá bào,"['bột', 'cá bào']",bột cá bào,bột_cá_bào
478,3607,1 ít,rong biển,"['rong', 'biển']",rong biển,rong_biển
478,3608,1 quả,mơ muối,"['mơ', 'muối']",mơ muối,mơ_muối
479,3609,1 cái,đùi gà,"['đùi', 'gà']",đùi gà,đùi_gà
479,3610,1 mc,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
479,3611,2 củ,gừng,['gừng'],gừng,gừng
480,3612,"1,2 kg",thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
480,3613,3 cây,sả,['sả'],sả,sả
480,3614,3 cây,tỏi,['tỏi'],tỏi,tỏi
480,3615,1 củ,hành tây,['hành tây'],hành tây,hành_tây
480,3616,1 củ,gừng,['gừng'],gừng,gừng
480,3617,4 tbsp,đường thốt nốt,"['đường', 'thốt', 'nốt']",đường thốt nốt,đường_thốt_nốt
480,3618,3 tbsp,bột ớt,"['bột', 'ớt']",bột ớt,bột_ớt
480,3619,3 tbsp,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
480,3620,10 g,ngũ vị hương,"['ngũ', 'vị', 'hương']",ngũ vị hương,ngũ_vị_hương
480,3621,100 ml,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
480,3622,10 g,bột cà ri,"['bột', 'cà ri']",bột cà ri,bột_cà_ri
480,3623,1 tsp,hạt tiêu,"['hạt', 'tiêu']",hạt tiêu,hạt_tiêu
480,3624,1 tbsp,dầu màu điều,"['dầu', 'màu', 'điều']",dầu màu điều,dầu_màu_điều
481,3625,,ếch,['ếch'],ếch,ếch
481,3626,,măng chua,"['măng', 'chua']",măng chua,măng_chua
481,3627,,măng củ,['măng'],măng,măng
481,3628,,tỏi,['tỏi'],tỏi,tỏi
481,3629,,hành,['hành'],hành,hành
481,3630,,bột chiên giòn,"['bột', 'chiên', 'giòn']",bột chiên giòn,bột_chiên_giòn
481,3631,,cà chua,"['cà', 'chua']",cà chua,cà_chua
481,3632,,xương gà,"['xương', 'gà']",xương gà,xương_gà
481,3633,,mắm,['mắm'],mắm,mắm
481,3634,,đường,['đường'],đường,đường
481,3635,,hạt nêm,"['hạt', 'nêm']",hạt nêm,hạt_nêm
481,3636,,sate,['sate'],sate,sate
481,3637,,bột nghệ,"['bột', 'nghệ']",bột nghệ,bột_nghệ
481,3638,,mẻ,['mẻ'],mẻ,mẻ
481,3639,,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
481,3640,,hành lá,"['hành', 'lá']",hành lá,hành_lá
481,3641,,mùi tàu,"['mùi', 'tàu']",mùi tàu,mùi_tàu
481,3642,,lá lốt,"['lá', 'lốt']",lá lốt,lá_lốt
481,3643,,tía tô,"['tía', 'tô']",tía tô,tía_tô
481,3644,,rau muống,['rau muống'],rau muống,rau_muống
481,3645,,đậu phụ,"['đậu', 'phụ']",đậu phụ,đậu_phụ
481,3646,,váng đậu,"['váng', 'đậu']",váng đậu,váng_đậu
481,3647,,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
482,3648,1 kg,ức gà,"['ức', 'gà']",ức gà,ức_gà
482,3649,2 muỗng cf,bột bắp,"['bột', 'bắp']",bột bắp,bột_bắp
482,3650,1 củ,cà rốt,"['cà', 'rốt']",cà rốt,cà_rốt
482,3651,1/2,hành tây,['hành tây'],hành tây,hành_tây
482,3652,1 bịch,rong biển,"['rong', 'biển']",rong biển,rong_biển
483,3653,2 cái,đùi gà,"['đùi', 'gà']",đùi gà,đùi_gà
483,3654,1 muỗng canh,chao,['chao'],chao,chao
483,3655,1 muỗng canh,đường,['đường'],đường,đường
483,3656,2/3 muỗng canh,chanh,['chanh'],chanh,chanh
483,3657,1/2 muỗng canh,sa tế,['sa tế'],sa tế,sa_tế
484,3658,,cá ngừ,['cá ngừ'],cá ngừ,cá_ngừ
484,3659,,nước dừa,"['nước', 'dừa']",nước dừa,nước_dừa
484,3660,,thơm,['thơm'],thơm,thơm
484,3661,,nước màu,"['nước', 'màu']",nước màu,nước_màu
485,3662,100 g,thịt heo xay,"['thịt', 'heo', 'xay']",thịt heo xay,thịt_heo_xay
485,3663,20 g,tép khô,"['tép', 'khô']",tép khô,tép_khô
485,3664,200 g,khoai mỡ,"['khoai', 'mỡ']",khoai mỡ,khoai_mỡ
485,3665,30 g,ngò gai,"['ngò', 'gai']",ngò gai,ngò_gai
485,3666,Ít,hành,['hành'],hành,hành
485,3667,,gia vị,['gia vị'],gia vị,gia_vị
486,3668,300 g,cá duội,"['cá', 'duội']",cá duội,cá_duội
486,3669,1 củ,su hào,"['su', 'hào']",su hào,su_hào
486,3670,2 quả,cà chua,"['cà', 'chua']",cà chua,cà_chua
486,3671,,hành,['hành'],hành,hành
486,3672,,rau răm,"['rau', 'răm']",rau răm,rau_răm
486,3673,,thì là,"['thì', 'là']",thì là,thì_là
486,3674,,gia vị,['gia vị'],gia vị,gia_vị
487,3675,500 gr,thịt bò,"['thịt', 'bò']",thịt bò,thịt_bò
487,3676,,ớt chuông,"['ớt', 'chuông']",ớt chuông,ớt_chuông
487,3677,,hành tây,['hành tây'],hành tây,hành_tây
487,3678,,cần tây,"['cần', 'tây']",cần tây,cần_tây
487,3679,1 thìa,tỏi,['tỏi'],tỏi,tỏi
487,3680,1 thìa,nước tương,"['nước', 'tương']",nước tương,nước_tương
487,3681,1 thìa,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
487,3682,1/2 thìa,tiêu,['tiêu'],tiêu,tiêu
487,3683,2 thìa,bột năng,"['bột', 'năng']",bột năng,bột_năng
487,3684,2 thìa,dầu ăn,"['dầu', 'ăn']",dầu ăn,dầu_ăn
487,3685,3 thìa,nước tương,"['nước', 'tương']",nước tương,nước_tương
487,3686,1 thìa,tương ớt,['tương ớt'],tương ớt,tương_ớt
487,3687,1 thìa,tương cà,['tương cà'],tương cà,tương_cà
487,3688,1 thìa,dầu hào,"['dầu', 'hào']",dầu hào,dầu_hào
487,3689,1 thìa,đường,['đường'],đường,đường
487,3690,1 muỗng canh,nước lọc,"['nước', 'lọc']",nước lọc,nước_lọc
487,3691,1/2 thìa,tiêu,['tiêu'],tiêu,tiêu
