StepImageId,StepId,ImageUrl
12172,8102,https://img-global.cpcdn.com/steps/ebed12e688fab875/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-1-photo.jpg
12173,8102,https://img-global.cpcdn.com/steps/861ab276d9f413ca/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-1-photo.jpg
12174,8103,https://img-global.cpcdn.com/steps/715ba5982a4bf9c3/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-2-photo.jpg
12175,8103,https://img-global.cpcdn.com/steps/9801f0a0f2789c38/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-2-photo.jpg
12176,8104,https://img-global.cpcdn.com/steps/1921bd5b74e272b9/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-3-photo.jpg
12177,8104,https://img-global.cpcdn.com/steps/2b03a459e47afe43/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-3-photo.jpg
12178,8104,https://img-global.cpcdn.com/steps/3a681c8a77cc2a58/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-3-photo.jpg
12179,8105,https://img-global.cpcdn.com/steps/233aca5cb5db2ce7/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-4-photo.jpg
12180,8105,https://img-global.cpcdn.com/steps/e5df2e30ef40b5c5/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-4-photo.jpg
12181,8105,https://img-global.cpcdn.com/steps/672c4bfdc68c6d7c/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-4-photo.jpg
12182,8106,https://img-global.cpcdn.com/steps/5f3c13f16ea37450/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-5-photo.jpg
12183,8106,https://img-global.cpcdn.com/steps/0f6353421804623d/160x128cq80/ga-kho-s%E1%BA%A3-%E1%BB%9Bt-n%C6%B0%E1%BB%9Bc-c%E1%BB%91t-d%E1%BB%ABa-recipe-step-5-photo.jpg
12184,8107,https://img-global.cpcdn.com/steps/fe7a2bf99d6011ef/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12185,8107,https://img-global.cpcdn.com/steps/d7c445e172e0ec1c/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12186,8107,https://img-global.cpcdn.com/steps/f9471df133d3e5e1/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12187,8108,https://img-global.cpcdn.com/steps/536ccbb21daa4ded/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-2-photo.jpg
12188,8108,https://img-global.cpcdn.com/steps/e581b4bb1f86596a/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-2-photo.jpg
12189,8108,https://img-global.cpcdn.com/steps/b6b7da14bfbcc761/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-2-photo.jpg
12190,8109,https://img-global.cpcdn.com/steps/be0b7746ae153aef/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-3-photo.jpg
12191,8109,https://img-global.cpcdn.com/steps/650ee972eca2eb24/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-3-photo.jpg
12192,8110,https://img-global.cpcdn.com/steps/1dfb0534acd5cde5/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-4-photo.jpg
12193,8110,https://img-global.cpcdn.com/steps/d792237079971c6b/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-4-photo.jpg
12194,8110,https://img-global.cpcdn.com/steps/27ac5ea29616f862/160x128cq80/ha-c%E1%BA%A3o-tom-th%E1%BB%8Bt-recipe-step-4-photo.jpg
12195,8112,https://img-global.cpcdn.com/steps/ceed1ddccc4fbf59/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-1-photo.jpg
12196,8112,https://img-global.cpcdn.com/steps/9613c0b68aafa43f/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-1-photo.jpg
12197,8113,https://img-global.cpcdn.com/steps/ec644844d2f9d880/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-2-photo.jpg
12198,8114,https://img-global.cpcdn.com/steps/de030efb794faac0/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-3-photo.jpg
12199,8115,https://img-global.cpcdn.com/steps/aae38032fcbd4898/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-4-photo.jpg
12200,8115,https://img-global.cpcdn.com/steps/55fc5b4f0bbf5e54/160x128cq80/c%E1%BA%A7n-tay-xao-ga-tay-recipe-step-4-photo.jpg
12201,8117,https://img-global.cpcdn.com/steps/321dbbbffd39ae1e/160x128cq80/ga-n%E1%BA%A5u-n%E1%BA%A5m-va-mi-la-t%C6%B0%C6%A1i-recipe-step-2-photo.jpg
12202,8117,https://img-global.cpcdn.com/steps/d237d429ad660263/160x128cq80/ga-n%E1%BA%A5u-n%E1%BA%A5m-va-mi-la-t%C6%B0%C6%A1i-recipe-step-2-photo.jpg
12203,8118,https://img-global.cpcdn.com/steps/67ee1728c2a1e30b/160x128cq80/ca-h%E1%BB%93i-s%E1%BB%91t-ca-chua-recipe-step-1-photo.jpg
12204,8120,https://img-global.cpcdn.com/steps/5566d41dfd7d58ed/160x128cq80/ga-rang-tieu-xanh-recipe-step-2-photo.jpg
12205,8120,https://img-global.cpcdn.com/steps/6924fdba4d3e1841/160x128cq80/ga-rang-tieu-xanh-recipe-step-2-photo.jpg
12206,8122,https://img-global.cpcdn.com/steps/9d7e8f6e855cc67b/160x128cq80/th%E1%BB%8Bt-n%C6%B0%E1%BB%9Bng-ki%E1%BB%83u-thai-recipe-step-2-photo.jpg
12207,8122,https://img-global.cpcdn.com/steps/3d7085e7d7a09486/160x128cq80/th%E1%BB%8Bt-n%C6%B0%E1%BB%9Bng-ki%E1%BB%83u-thai-recipe-step-2-photo.jpg
12208,8122,https://img-global.cpcdn.com/steps/cfcc4b556a8ea508/160x128cq80/th%E1%BB%8Bt-n%C6%B0%E1%BB%9Bng-ki%E1%BB%83u-thai-recipe-step-2-photo.jpg
12209,8125,https://img-global.cpcdn.com/steps/954b8c6e080a33a9/160x128cq80/bun-gio-heo-th%E1%BA%ADp-c%E1%BA%A9m-recipe-step-3-photo.jpg
12210,8125,https://img-global.cpcdn.com/steps/8a3e2899e0e7f004/160x128cq80/bun-gio-heo-th%E1%BA%ADp-c%E1%BA%A9m-recipe-step-3-photo.jpg
12211,8126,https://img-global.cpcdn.com/steps/d83930bc4d7de1bb/160x128cq80/la-chum-ru%E1%BB%99t-xao-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12212,8128,https://img-global.cpcdn.com/steps/d27a3ddd4423cc60/160x128cq80/la-chum-ru%E1%BB%99t-xao-th%E1%BB%8Bt-recipe-step-3-photo.jpg
12213,8128,https://img-global.cpcdn.com/steps/1224eea685a63276/160x128cq80/la-chum-ru%E1%BB%99t-xao-th%E1%BB%8Bt-recipe-step-3-photo.jpg
12214,8128,https://img-global.cpcdn.com/steps/a54ab3b71d4d03db/160x128cq80/la-chum-ru%E1%BB%99t-xao-th%E1%BB%8Bt-recipe-step-3-photo.jpg
12215,8129,https://img-global.cpcdn.com/steps/c9d6fc8e568e04d5/160x128cq80/bun-m%E1%BA%AFm-nem-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-step-1-photo.jpg
12216,8129,https://img-global.cpcdn.com/steps/265ffacca10003c5/160x128cq80/bun-m%E1%BA%AFm-nem-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-step-1-photo.jpg
12217,8130,https://img-global.cpcdn.com/steps/9ce27b695ae8a9bc/160x128cq80/bun-m%E1%BA%AFm-nem-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-step-2-photo.jpg
12218,8130,https://img-global.cpcdn.com/steps/38a9a3711dfab280/160x128cq80/bun-m%E1%BA%AFm-nem-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-step-2-photo.jpg
12219,8131,https://img-global.cpcdn.com/steps/9a5600a0bf38c1b9/160x128cq80/bun-m%E1%BA%AFm-nem-th%E1%BB%8Bt-lu%E1%BB%99c-recipe-step-3-photo.jpg
12220,8132,https://img-global.cpcdn.com/steps/2f917c964b2ccd41/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-1-photo.jpg
12221,8132,https://img-global.cpcdn.com/steps/72de8e76faa0496e/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-1-photo.jpg
12222,8133,https://img-global.cpcdn.com/steps/98f23ca2714c8012/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-2-photo.jpg
12223,8133,https://img-global.cpcdn.com/steps/5ac120a768ff72df/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-2-photo.jpg
12224,8133,https://img-global.cpcdn.com/steps/fce544c43e5142f9/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-2-photo.jpg
12225,8134,https://img-global.cpcdn.com/steps/902e2b62f0262a7f/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-3-photo.jpg
12226,8134,https://img-global.cpcdn.com/steps/f85463a2130d35ec/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-3-photo.jpg
12227,8134,https://img-global.cpcdn.com/steps/e55631443beacdb5/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-3-photo.jpg
12228,8135,https://img-global.cpcdn.com/steps/99e8df2653e986e6/160x128cq80/canh-chua-ca-thu-la-me-recipe-step-4-photo.jpg
12229,8136,https://img-global.cpcdn.com/steps/666395274a93a487/160x128cq80/chao-ca-khoai-recipe-step-1-photo.jpg
12230,8136,https://img-global.cpcdn.com/steps/5bebc8618752cb49/160x128cq80/chao-ca-khoai-recipe-step-1-photo.jpg
12231,8136,https://img-global.cpcdn.com/steps/6f50693dd8a22321/160x128cq80/chao-ca-khoai-recipe-step-1-photo.jpg
12232,8137,https://img-global.cpcdn.com/steps/17a780a1f7661013/160x128cq80/chao-ca-khoai-recipe-step-2-photo.jpg
12233,8137,https://img-global.cpcdn.com/steps/2ea2c9cf8cfbfaee/160x128cq80/chao-ca-khoai-recipe-step-2-photo.jpg
12234,8137,https://img-global.cpcdn.com/steps/a0b227c709bc5aa5/160x128cq80/chao-ca-khoai-recipe-step-2-photo.jpg
12235,8138,https://img-global.cpcdn.com/steps/fbbb2c593b8af3a0/160x128cq80/chao-ca-khoai-recipe-step-3-photo.jpg
12236,8138,https://img-global.cpcdn.com/steps/31ed371e6c82ab61/160x128cq80/chao-ca-khoai-recipe-step-3-photo.jpg
12237,8139,https://img-global.cpcdn.com/steps/58da43a947a8599b/160x128cq80/chao-ca-khoai-recipe-step-4-photo.jpg
12238,8139,https://img-global.cpcdn.com/steps/79f12027b0e23658/160x128cq80/chao-ca-khoai-recipe-step-4-photo.jpg
12239,8140,https://img-global.cpcdn.com/steps/ba8114a634b6537e/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-1-photo.jpg
12240,8140,https://img-global.cpcdn.com/steps/6107c6f5c9a4c7dc/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-1-photo.jpg
12241,8140,https://img-global.cpcdn.com/steps/b30b47e7884caf0c/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-1-photo.jpg
12242,8141,https://img-global.cpcdn.com/steps/e9ca27edd4dfb47f/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-2-photo.jpg
12243,8141,https://img-global.cpcdn.com/steps/a60040fb026ee398/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-2-photo.jpg
12244,8142,https://img-global.cpcdn.com/steps/3e48803cac2236cc/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-3-photo.jpg
12245,8142,https://img-global.cpcdn.com/steps/d46ffe6c093a978c/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-3-photo.jpg
12246,8143,https://img-global.cpcdn.com/steps/c71267daa7dd26a7/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-4-photo.jpg
12247,8143,https://img-global.cpcdn.com/steps/940df662398230fe/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-4-photo.jpg
12248,8143,https://img-global.cpcdn.com/steps/36878567c855b2ce/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-4-photo.jpg
12249,8144,https://img-global.cpcdn.com/steps/eb290be3c3d7cbbb/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-5-photo.jpg
12250,8144,https://img-global.cpcdn.com/steps/b8772c2864829666/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-5-photo.jpg
12251,8144,https://img-global.cpcdn.com/steps/4e68f4bf317be633/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-5-photo.jpg
12252,8145,https://img-global.cpcdn.com/steps/f28f1f280c631848/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-6-photo.jpg
12253,8145,https://img-global.cpcdn.com/steps/3aed0eefd1dbf87f/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-6-photo.jpg
12254,8146,https://img-global.cpcdn.com/steps/d28c84de1da0e3db/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-7-photo.jpg
12255,8146,https://img-global.cpcdn.com/steps/b4f27b578fe07f1f/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-7-photo.jpg
12256,8146,https://img-global.cpcdn.com/steps/77b2ba8fdad50c37/160x128cq80/bun-g%E1%BA%A1o-n%E1%BA%A5u-th%E1%BB%8Bt-bam-c%E1%BB%A7-c%E1%BA%A3i-h%E1%BB%93ng-recipe-step-7-photo.jpg
12257,8148,https://img-global.cpcdn.com/steps/88c1451410f926bb/160x128cq80/canh-ch%E1%BA%A3-ca-n%E1%BA%A5u-ngot-recipe-step-2-photo.jpg
12258,8148,https://img-global.cpcdn.com/steps/3c0e20c2bffb9662/160x128cq80/canh-ch%E1%BA%A3-ca-n%E1%BA%A5u-ngot-recipe-step-2-photo.jpg
12259,8148,https://img-global.cpcdn.com/steps/1c3e768cb28a1eef/160x128cq80/canh-ch%E1%BA%A3-ca-n%E1%BA%A5u-ngot-recipe-step-2-photo.jpg
12260,8158,https://img-global.cpcdn.com/steps/c3ecdf950de99b68/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-1-photo.jpg
12261,8158,https://img-global.cpcdn.com/steps/05cb73bb24806685/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-1-photo.jpg
12262,8159,https://img-global.cpcdn.com/steps/8e45d71ffc4dc7b9/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-2-photo.jpg
12263,8159,https://img-global.cpcdn.com/steps/442758554f663000/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-2-photo.jpg
12264,8160,https://img-global.cpcdn.com/steps/213a3eb41ada498d/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-3-photo.jpg
12265,8160,https://img-global.cpcdn.com/steps/5a61d2677a563efc/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-3-photo.jpg
12266,8160,https://img-global.cpcdn.com/steps/c11d30a9710757f3/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-3-photo.jpg
12267,8161,https://img-global.cpcdn.com/steps/0fc2e807410ea157/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-4-photo.jpg
12268,8161,https://img-global.cpcdn.com/steps/cf65949e79b97076/160x128cq80/rau-mu%E1%BB%91ng-n%E1%BA%A5u-th%E1%BB%8Bt-va-chao-recipe-step-4-photo.jpg
12269,8162,https://img-global.cpcdn.com/steps/a8ed10888ac45188/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-1-photo.jpg
12270,8162,https://img-global.cpcdn.com/steps/18d70d4fcf7d267d/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-1-photo.jpg
12271,8162,https://img-global.cpcdn.com/steps/004783278e387898/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-1-photo.jpg
12272,8163,https://img-global.cpcdn.com/steps/9c8ec7b7aa71ac9b/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-2-photo.jpg
12273,8163,https://img-global.cpcdn.com/steps/7f3d055ef9792a2e/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-2-photo.jpg
12274,8163,https://img-global.cpcdn.com/steps/01eb94556ff43417/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-2-photo.jpg
12275,8164,https://img-global.cpcdn.com/steps/16a7455438ee7417/160x128cq80/salad-c%E1%BA%A3i-di%E1%BA%BFp-ca-r%E1%BB%91t-thanh-cua-s%E1%BB%91t-caesar-recipe-step-3-photo.jpg
12276,8165,https://img-global.cpcdn.com/steps/f16e7b5c04b8b909/160x128cq80/b%E1%BA%AFp-c%E1%BA%A3i-xao-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12277,8165,https://img-global.cpcdn.com/steps/08d3d3e0f804a69e/160x128cq80/b%E1%BA%AFp-c%E1%BA%A3i-xao-th%E1%BB%8Bt-recipe-step-1-photo.jpg
12278,8166,https://img-global.cpcdn.com/steps/4d91ee1528afc043/160x128cq80/b%E1%BA%AFp-c%E1%BA%A3i-xao-th%E1%BB%8Bt-recipe-step-2-photo.jpg
12279,8166,https://img-global.cpcdn.com/steps/e92711fed9648597/160x128cq80/b%E1%BA%AFp-c%E1%BA%A3i-xao-th%E1%BB%8Bt-recipe-step-2-photo.jpg
12280,8168,https://img-global.cpcdn.com/steps/3a4f510c781f1f62/160x128cq80/ca-chua-than-g%E1%BB%97-r%E1%BA%AFc-mu%E1%BB%91i-tom-recipe-step-2-photo.jpg
12281,8169,https://img-global.cpcdn.com/steps/930bef594e109a0f/160x128cq80/ca-chua-than-g%E1%BB%97-r%E1%BA%AFc-mu%E1%BB%91i-tom-recipe-step-3-photo.jpg
12282,8170,https://img-global.cpcdn.com/steps/cc80dc575e7634e5/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-1-photo.jpg
12283,8170,https://img-global.cpcdn.com/steps/f704ca6b0f4eefe9/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-1-photo.jpg
12284,8171,https://img-global.cpcdn.com/steps/2989005f8580335d/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-2-photo.jpg
12285,8171,https://img-global.cpcdn.com/steps/ab0ab2e45bb9396a/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-2-photo.jpg
12286,8171,https://img-global.cpcdn.com/steps/7be6dc248ba87406/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-2-photo.jpg
12287,8172,https://img-global.cpcdn.com/steps/971f0ed1e70099c5/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-3-photo.jpg
12288,8172,https://img-global.cpcdn.com/steps/2b23d926cf0f1ed5/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-3-photo.jpg
12289,8172,https://img-global.cpcdn.com/steps/040a3dffc7e62564/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-3-photo.jpg
12290,8173,https://img-global.cpcdn.com/steps/1a41ae786e12cf84/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-4-photo.jpg
12291,8173,https://img-global.cpcdn.com/steps/9dbfb192eeb29730/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-4-photo.jpg
12292,8174,https://img-global.cpcdn.com/steps/c2dd15a792a0cbf2/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-5-photo.jpg
12293,8174,https://img-global.cpcdn.com/steps/bffa5b60fd0a8e6a/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-5-photo.jpg
12294,8174,https://img-global.cpcdn.com/steps/a15055ed103eb2cc/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-5-photo.jpg
12295,8175,https://img-global.cpcdn.com/steps/d37129419963b744/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-6-photo.jpg
12296,8175,https://img-global.cpcdn.com/steps/c9829cbdb1afcbd3/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-6-photo.jpg
12297,8175,https://img-global.cpcdn.com/steps/7d572f3726b9d61e/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-6-photo.jpg
12298,8176,https://img-global.cpcdn.com/steps/ea5d70a04b310270/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-7-photo.jpg
12299,8176,https://img-global.cpcdn.com/steps/ccf52265376ab6d2/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-7-photo.jpg
12300,8176,https://img-global.cpcdn.com/steps/0dab74987f0747a4/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-7-photo.jpg
12301,8177,https://img-global.cpcdn.com/steps/a249637bf9ed6cd4/160x128cq80/c%C6%A1m-chien-h%E1%BA%A3i-s%E1%BA%A3n-recipe-step-8-photo.jpg
12302,8178,https://img-global.cpcdn.com/steps/bf869f3172476b22/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-1-photo.jpg
12303,8178,https://img-global.cpcdn.com/steps/a1e151a4518fabbf/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-1-photo.jpg
12304,8178,https://img-global.cpcdn.com/steps/ce2881ec8171a70f/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-1-photo.jpg
12305,8179,https://img-global.cpcdn.com/steps/bc43f834db7cb1ca/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-2-photo.jpg
12306,8179,https://img-global.cpcdn.com/steps/9a0105f4cbc9d9ea/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-2-photo.jpg
12307,8179,https://img-global.cpcdn.com/steps/398acbc020b5afdb/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-2-photo.jpg
12308,8180,https://img-global.cpcdn.com/steps/57ed9fb1b0b97542/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-3-photo.jpg
12309,8180,https://img-global.cpcdn.com/steps/8f3922f03c939258/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-3-photo.jpg
12310,8181,https://img-global.cpcdn.com/steps/95e065547899f072/160x128cq80/d%E1%BA%ADu-hu-ram-s%E1%BA%A3-%E1%BB%9Bt-recipe-step-4-photo.jpg
12311,8182,https://img-global.cpcdn.com/steps/39137d46e94ae4b8/160x128cq80/mi-goi-n%E1%BA%A5m-l%E1%BB%99c-nhung-chay-recipe-step-1-photo.jpg
